transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,currency,branch_id,merchant_category,is_flagged
TX00000272,ACC000007,2025-07-06,12:12,Havale/EFT,5209.38,TRY,BR007,,False
TX00000273,ACC000007,2025-07-09,18:46,Market/Alışveriş,3890.68,TRY,BR017,Akaryakıt,False
TX00000274,ACC000007,2025-07-10,15:47,ATM Para Çekme,-1429.99,TRY,BR020,,False
TX00000275,ACC000007,2025-07-14,11:30,Fatura Ödemesi,-435.54,TRY,BR009,,False
TX00000276,ACC000007,2025-07-17,12:54,Yatırım İşlemi,3336.89,TRY,BR004,,False
TX00000277,ACC000007,2025-07-25,00:17,Yatırım İşlemi,2891.81,TRY,BR011,,False
TX00000278,ACC000007,2025-07-26,00:08,ATM Para Çekme,-787.41,TRY,BR017,,False
TX00000279,ACC000007,2025-07-27,01:38,Döviz İşlemi,-5116.98,TRY,BR007,,False
TX00000280,ACC000007,2025-08-01,16:09,Market/Alışveriş,-1189.16,TRY,BR006,Sağlık,False
TX00000281,ACC000007,2025-08-03,06:19,Market/Alışveriş,810.63,TRY,BR013,Sağlık,False
TX00000282,ACC000007,2025-08-10,01:34,Market/Alışveriş,2752.42,TRY,BR013,Diğer,False
TX00000283,ACC000007,2025-08-12,07:05,Fatura Ödemesi,-399.61,TRY,BR014,,False
TX00000284,ACC000007,2025-08-14,13:54,Döviz İşlemi,-6754.23,TRY,BR018,,False
TX00000285,ACC000007,2025-08-18,08:08,Döviz İşlemi,-1390.17,TRY,BR011,,False
TX00000286,ACC000007,2025-08-26,04:14,ATM Para Çekme,-3497.73,TRY,BR003,,False
TX00000287,ACC000007,2025-09-13,12:40,Havale/EFT,1971.19,TRY,BR002,,False
TX00000288,ACC000007,2025-09-16,07:10,Havale/EFT,5067.29,TRY,BR013,,False
TX00000289,ACC000007,2025-09-25,03:47,Maaş Yatışı,27631.84,TRY,BR009,,False
TX00000290,ACC000007,2025-09-30,15:49,Kredi Kartı Harcaması,1014.64,TRY,BR018,Seyahat,False
TX00000291,ACC000007,2025-10-05,00:34,Kredi Kartı Harcaması,1243.28,TRY,BR005,Akaryakıt,False
TX00000292,ACC000007,2025-10-08,11:19,Maaş Yatışı,16744.95,TRY,BR015,,False
TX00000293,ACC000007,2025-10-11,16:12,Market/Alışveriş,-2820.3,TRY,BR005,Restoran,False
TX00000294,ACC000007,2025-10-13,04:36,Kredi Kartı Harcaması,2338.51,TRY,BR017,Elektronik,False
TX00000295,ACC000007,2025-10-14,22:33,Kredi Kartı Harcaması,1127.03,TRY,BR006,Sağlık,False
TX00000296,ACC000007,2025-10-15,19:14,Market/Alışveriş,-191.72,TRY,BR005,Elektronik,False
TX00000297,ACC000007,2025-10-27,08:45,Maaş Yatışı,16465.52,TRY,BR018,,True
TX00000298,ACC000007,2025-10-29,13:08,Fatura Ödemesi,-664.02,TRY,BR005,,False
TX00000299,ACC000007,2025-10-31,05:41,ATM Para Çekme,-168.77,TRY,BR014,,False
TX00000300,ACC000007,2025-11-02,08:08,Kredi Kartı Harcaması,1912.83,TRY,BR013,Akaryakıt,False
TX00000301,ACC000007,2025-11-06,10:00,Market/Alışveriş,2508.06,TRY,BR004,Elektronik,False
TX00000302,ACC000007,2025-11-08,14:19,Döviz İşlemi,572.01,TRY,BR004,,False
TX00000303,ACC000007,2025-11-11,01:24,Kredi Kartı Harcaması,1978.3,TRY,BR009,Akaryakıt,False
TX00000304,ACC000007,2025-11-14,07:33,Döviz İşlemi,8740.95,TRY,BR004,,False
TX00000305,ACC000007,2025-11-15,21:31,Kredi Kartı Harcaması,1208.74,TRY,BR014,Eğitim,False
TX00000306,ACC000007,2025-11-16,08:53,Fatura Ödemesi,-1636.22,TRY,BR009,,False
TX00000307,ACC000007,2025-11-23,15:14,Döviz İşlemi,-12386.0,TRY,BR019,,False
TX00000308,ACC000007,2025-12-04,03:36,Fatura Ödemesi,-762.81,TRY,BR004,,False
TX00000309,ACC000007,2025-12-05,19:26,ATM Para Çekme,-2975.57,TRY,BR013,,False
TX00000310,ACC000007,2025-12-07,16:02,Döviz İşlemi,-3329.15,TRY,BR013,,False
TX00000311,ACC000007,2025-12-12,03:18,Fatura Ödemesi,-490.69,TRY,BR014,,False
TX00000312,ACC000007,2025-12-22,05:13,Döviz İşlemi,-2018.11,TRY,BR018,,False
TX00000313,ACC000007,2026-01-06,15:40,Fatura Ödemesi,-333.99,TRY,BR006,,False
TX00000314,ACC000007,2026-01-08,11:48,Döviz İşlemi,4393.01,TRY,BR006,,False
TX00000315,ACC000007,2026-01-11,17:18,Maaş Yatışı,19013.96,TRY,BR018,,False
TX00000316,ACC000007,2026-01-15,21:25,Fatura Ödemesi,-182.05,TRY,BR009,,False
TX00000317,ACC000007,2026-01-16,12:06,Kredi Kartı Harcaması,1021.12,TRY,BR010,Diğer,False
TX00000318,ACC000007,2026-01-18,17:09,ATM Para Çekme,-1406.52,TRY,BR009,,False
TX00000319,ACC000007,2026-01-19,07:56,ATM Para Çekme,-325.57,TRY,BR008,,False
TX00000320,ACC000007,2026-01-22,19:30,Fatura Ödemesi,-465.17,TRY,BR015,,False
TX00000321,ACC000007,2026-02-12,03:58,ATM Para Çekme,-479.43,TRY,BR017,,False
TX00000322,ACC000007,2026-02-15,20:35,ATM Para Çekme,-951.23,TRY,BR008,,False
TX00000323,ACC000007,2026-02-18,05:01,Döviz İşlemi,2144.77,TRY,BR018,,False
TX00000324,ACC000007,2026-02-24,18:16,Fatura Ödemesi,-387.54,TRY,BR001,,False
TX00000325,ACC000007,2026-03-02,22:43,Döviz İşlemi,-262.43,TRY,BR010,,False
TX00000326,ACC000007,2026-03-07,19:03,Kredi Kartı Harcaması,883.19,TRY,BR012,Diğer,False
TX00000327,ACC000007,2026-03-08,16:26,Fatura Ödemesi,-321.85,TRY,BR006,,False
TX00000328,ACC000007,2026-03-13,15:46,Market/Alışveriş,6645.57,TRY,BR004,Sağlık,False
TX00000329,ACC000007,2026-03-14,21:24,Yatırım İşlemi,-6311.61,TRY,BR014,,False
TX00000330,ACC000007,2026-03-18,22:27,Maaş Yatışı,23603.39,TRY,BR009,,False
TX00000331,ACC000007,2026-03-20,11:41,Yatırım İşlemi,450.2,TRY,BR003,,False
TX00000332,ACC000007,2026-03-24,01:43,Havale/EFT,-1209.83,TRY,BR012,,False
TX00000333,ACC000007,2026-03-25,16:00,Havale/EFT,-467.29,TRY,BR001,,False
TX00000334,ACC000007,2026-03-31,19:31,Market/Alışveriş,502.88,TRY,BR006,Elektronik,False
TX00000335,ACC000007,2026-04-01,21:58,Kredi Kartı Harcaması,1525.08,TRY,BR005,Diğer,False
TX00000336,ACC000007,2026-04-03,05:32,Döviz İşlemi,1119.33,TRY,BR005,,False
TX00000337,ACC000007,2026-04-10,03:22,Maaş Yatışı,24702.97,TRY,BR006,,False
TX00000338,ACC000007,2026-04-12,19:09,Fatura Ödemesi,-527.38,TRY,BR020,,False
TX00000339,ACC000007,2026-04-19,11:09,Fatura Ödemesi,-373.71,TRY,BR008,,False
TX00000340,ACC000007,2026-04-23,15:51,Havale/EFT,255.7,TRY,BR019,,False
TX00000341,ACC000007,2026-04-24,10:58,Fatura Ödemesi,-450.66,TRY,BR017,,False
TX00000342,ACC000007,2026-05-01,20:27,ATM Para Çekme,-3771.5,TRY,BR013,,False
TX00000343,ACC000007,2026-05-03,10:35,Havale/EFT,-1567.86,TRY,BR016,,False
TX00000344,ACC000007,2026-05-11,18:47,Fatura Ödemesi,-194.65,TRY,BR019,,False
TX00000345,ACC000007,2026-05-16,11:34,Maaş Yatışı,13791.56,TRY,BR002,,False
TX00000346,ACC000007,2026-05-24,05:57,ATM Para Çekme,-299.86,TRY,BR008,,False
TX00000347,ACC000007,2026-05-26,18:40,ATM Para Çekme,-915.37,TRY,BR020,,False
TX00000348,ACC000007,2026-05-27,22:07,Yatırım İşlemi,150.64,TRY,BR010,,False
TX00000349,ACC000007,2026-05-28,10:11,ATM Para Çekme,-722.91,TRY,BR013,,False
TX00000350,ACC000007,2026-06-01,19:42,Market/Alışveriş,2506.16,TRY,BR009,Eğitim,False
TX00000351,ACC000007,2026-06-10,06:52,Yatırım İşlemi,2027.71,TRY,BR016,,False
TX00000352,ACC000007,2026-06-12,14:08,Yatırım İşlemi,4942.09,TRY,BR008,,False
TX00000353,ACC000007,2026-06-13,15:04,Fatura Ödemesi,-373.45,TRY,BR006,,False
TX00000354,ACC000007,2026-06-15,22:59,Maaş Yatışı,22593.6,TRY,BR013,,False
TX00000355,ACC000007,2026-06-23,15:12,Fatura Ödemesi,-187.27,TRY,BR005,,False
TX00000356,ACC000007,2026-06-25,07:02,Döviz İşlemi,1828.79,TRY,BR013,,False
TX00000357,ACC000007,2026-06-26,19:23,Fatura Ödemesi,-880.72,TRY,BR015,,False
TX00000358,ACC000007,2026-07-05,10:55,Havale/EFT,-1343.56,TRY,BR009,,False
TX00000359,ACC000007,2026-07-08,04:18,Havale/EFT,707.98,TRY,BR017,,False
TX00000360,ACC000007,2026-07-09,10:42,Market/Alışveriş,-62.63,TRY,BR015,Market,False
TX00000361,ACC000007,2026-07-11,09:35,ATM Para Çekme,-358.11,TRY,BR006,,False
TX00000362,ACC000007,2026-07-12,21:04,Kredi Kartı Harcaması,82.8,TRY,BR014,Elektronik,False
TX00000363,ACC000007,2026-07-15,04:57,Kredi Kartı Harcaması,987.55,TRY,BR004,Restoran,False
TX00000364,ACC000007,2026-07-16,12:49,Havale/EFT,-5797.33,TRY,BR019,,False
TX00000365,ACC000007,2026-07-17,01:36,ATM Para Çekme,-626.56,TRY,BR018,,False
TX00000366,ACC000007,2026-07-18,20:24,Döviz İşlemi,-1815.33,TRY,BR010,,False
TX00000367,ACC000007,2026-07-31,05:24,Maaş Yatışı,27119.21,TRY,BR009,,False
TX00000368,ACC000007,2026-08-03,14:26,Maaş Yatışı,22176.58,TRY,BR018,,False
TX00000369,ACC000007,2026-08-06,12:26,Kredi Kartı Harcaması,1698.61,TRY,BR014,Seyahat,False
TX00000370,ACC000007,2026-08-14,18:12,ATM Para Çekme,-576.81,TRY,BR020,,False
TX00000371,ACC000008,2024-09-05,21:11,ATM Para Çekme,-879.47,TRY,BR009,,False
TX00000372,ACC000008,2024-09-22,02:01,Fatura Ödemesi,-336.79,TRY,BR001,,False
TX00000373,ACC000008,2024-10-27,15:10,Yatırım İşlemi,6910.39,TRY,BR001,,False
TX00000374,ACC000008,2024-11-03,18:22,Döviz İşlemi,717.76,TRY,BR011,,False
TX00000375,ACC000008,2024-11-21,11:54,Yatırım İşlemi,-5681.84,TRY,BR009,,False
TX00000376,ACC000008,2024-11-28,08:28,ATM Para Çekme,-4163.46,TRY,BR014,,False
TX00000377,ACC000008,2024-12-05,12:12,Havale/EFT,-574.85,TRY,BR016,,False
TX00000378,ACC000008,2024-12-07,16:54,Maaş Yatışı,18551.22,TRY,BR014,,False
TX00000379,ACC000008,2024-12-31,19:04,Havale/EFT,-2158.22,TRY,BR005,,False
TX00000380,ACC000008,2025-01-08,02:11,Fatura Ödemesi,-318.03,TRY,BR003,,False
TX00000381,ACC000008,2025-02-18,01:04,Fatura Ödemesi,-1044.89,TRY,BR016,,False
TX00000382,ACC000008,2025-02-26,11:44,Fatura Ödemesi,-41.84,TRY,BR020,,False
TX00000383,ACC000008,2025-03-12,14:20,Kredi Kartı Harcaması,1431.72,TRY,BR013,Seyahat,False
TX00000384,ACC000008,2025-03-31,10:12,Döviz İşlemi,2972.0,TRY,BR001,,False
TX00000385,ACC000008,2025-05-07,06:20,Kredi Kartı Harcaması,352.34,TRY,BR008,Sağlık,False
TX00000386,ACC000008,2025-06-14,15:35,Kredi Kartı Harcaması,1046.28,TRY,BR005,Fatura/Kamu,False
TX00000387,ACC000008,2025-06-25,16:18,ATM Para Çekme,-1735.86,TRY,BR008,,False
TX00000388,ACC000008,2025-06-29,09:01,Maaş Yatışı,11516.67,TRY,BR001,,False
TX00000389,ACC000008,2025-07-30,18:02,Maaş Yatışı,22567.73,TRY,BR017,,False
TX00000390,ACC000008,2025-07-31,02:08,Market/Alışveriş,-5689.4,TRY,BR005,Akaryakıt,False
TX00000391,ACC000008,2025-08-24,01:14,ATM Para Çekme,-891.79,TRY,BR008,,False
TX00000392,ACC000008,2025-09-03,01:12,Yatırım İşlemi,1551.33,TRY,BR019,,False
TX00000393,ACC000008,2025-09-04,00:22,ATM Para Çekme,-7859.59,TRY,BR003,,False
TX00000394,ACC000008,2025-09-24,03:02,Yatırım İşlemi,-903.61,TRY,BR013,,False
TX00000395,ACC000008,2025-10-06,08:13,ATM Para Çekme,-1463.0,TRY,BR017,,False
TX00000396,ACC000008,2025-10-07,05:55,Havale/EFT,2433.82,TRY,BR011,,False
TX00000397,ACC000008,2025-11-01,13:47,ATM Para Çekme,-2660.43,TRY,BR012,,False
TX00000398,ACC000008,2025-11-04,09:09,Havale/EFT,478.61,TRY,BR009,,False
TX00000399,ACC000008,2025-11-22,22:09,Döviz İşlemi,-435.83,TRY,BR007,,False
TX00000400,ACC000008,2025-11-25,14:26,Döviz İşlemi,-8183.6,TRY,BR006,,False
TX00000401,ACC000008,2025-11-28,08:45,Fatura Ödemesi,-176.82,TRY,BR010,,False
TX00000402,ACC000008,2025-12-08,07:45,Yatırım İşlemi,1149.99,TRY,BR002,,False
TX00000403,ACC000008,2026-02-20,22:19,Fatura Ödemesi,-1462.27,TRY,BR008,,False
TX00000404,ACC000008,2026-02-27,21:04,Fatura Ödemesi,-1798.96,TRY,BR003,,False
TX00000405,ACC000008,2026-03-13,15:20,Döviz İşlemi,-8523.59,TRY,BR012,,False
TX00000406,ACC000008,2026-03-14,12:48,Döviz İşlemi,2394.57,TRY,BR018,,False
TX00000407,ACC000008,2026-04-14,05:29,Döviz İşlemi,-2851.65,TRY,BR009,,False
TX00000408,ACC000008,2026-04-19,15:11,Fatura Ödemesi,-760.73,TRY,BR015,,False
TX00000409,ACC000008,2026-04-29,01:19,Market/Alışveriş,6419.71,TRY,BR006,Restoran,False
TX00000410,ACC000008,2026-05-15,03:26,Kredi Kartı Harcaması,1795.29,TRY,BR016,Market,False
TX00000411,ACC000008,2026-06-13,00:07,Havale/EFT,-2089.13,TRY,BR017,,False
TX00000412,ACC000008,2026-06-16,07:55,Market/Alışveriş,-5860.64,TRY,BR016,Restoran,False
TX00000413,ACC000008,2026-07-09,10:49,Yatırım İşlemi,-381.58,TRY,BR013,,False
TX00000414,ACC000008,2026-07-10,19:53,Kredi Kartı Harcaması,1198.01,TRY,BR008,E-ticaret,False
TX00000415,ACC000008,2026-07-27,14:41,Maaş Yatışı,11413.31,TRY,BR011,,False
TX00000416,ACC000009,2024-10-05,08:59,ATM Para Çekme,-1359.06,TRY,BR016,,False
TX00000417,ACC000009,2024-11-02,23:17,Kredi Kartı Harcaması,426.73,TRY,BR010,Eğitim,False
TX00000418,ACC000009,2024-11-17,23:39,Market/Alışveriş,2871.94,TRY,BR009,Seyahat,False
TX00000419,ACC000009,2024-11-26,19:54,Maaş Yatışı,26035.75,TRY,BR013,,False
TX00000420,ACC000009,2025-02-23,03:17,ATM Para Çekme,-3883.28,TRY,BR006,,False
TX00000421,ACC000009,2025-06-04,22:35,Fatura Ödemesi,-191.56,TRY,BR009,,False
TX00000422,ACC000009,2025-07-09,18:12,Market/Alışveriş,-2069.47,TRY,BR014,E-ticaret,False
TX00000423,ACC000009,2025-10-30,12:52,ATM Para Çekme,-175.16,TRY,BR016,,False
TX00000424,ACC000009,2026-01-12,15:56,Market/Alışveriş,6530.46,TRY,BR011,E-ticaret,False
TX00000425,ACC000009,2026-01-21,11:21,Kredi Kartı Harcaması,1947.05,TRY,BR001,Akaryakıt,False
TX00000426,ACC000009,2026-04-27,08:11,ATM Para Çekme,-604.19,TRY,BR004,,False
TX00000427,ACC000009,2026-05-13,05:09,Fatura Ödemesi,-274.42,TRY,BR011,,False
TX00000428,ACC000009,2026-06-14,13:47,Kredi Kartı Harcaması,726.68,TRY,BR001,Sağlık,False
TX00000429,ACC000010,2026-05-15,04:10,ATM Para Çekme,-1764.83,USD,BR017,,False
TX00000430,ACC000010,2026-06-09,06:47,Fatura Ödemesi,-257.44,USD,BR009,,False
TX00000431,ACC000010,2026-06-25,22:00,ATM Para Çekme,-32.44,USD,BR014,,False
TX00000432,ACC000011,2024-08-28,09:16,Fatura Ödemesi,-416.01,TRY,BR008,,False
TX00000433,ACC000011,2024-09-08,00:30,Yatırım İşlemi,4351.92,TRY,BR007,,False
TX00000434,ACC000011,2024-09-24,07:34,Kredi Kartı Harcaması,2665.5,TRY,BR011,Seyahat,False
TX00000435,ACC000011,2024-09-27,04:14,Fatura Ödemesi,-158.43,TRY,BR014,,False
TX00000436,ACC000011,2024-10-02,07:47,Döviz İşlemi,-626.44,TRY,BR007,,False
TX00000437,ACC000011,2024-11-04,14:35,Kredi Kartı Harcaması,667.88,TRY,BR006,Market,False
TX00000438,ACC000011,2024-11-12,06:12,Market/Alışveriş,-2442.02,TRY,BR005,Fatura/Kamu,False
TX00000439,ACC000011,2024-11-25,00:10,Market/Alışveriş,1172.13,TRY,BR012,Market,False
TX00000440,ACC000011,2024-12-29,14:59,Fatura Ödemesi,-282.22,TRY,BR003,,False
TX00000441,ACC000011,2025-02-05,05:43,Fatura Ödemesi,-876.52,TRY,BR009,,False
TX00000442,ACC000011,2025-02-08,22:01,Havale/EFT,-3187.26,TRY,BR001,,False
TX00000443,ACC000011,2025-02-20,10:24,Havale/EFT,1708.33,TRY,BR004,,False
TX00000444,ACC000011,2025-03-09,16:27,Yatırım İşlemi,6186.26,TRY,BR015,,False
TX00000445,ACC000011,2025-03-10,08:56,Havale/EFT,2743.89,TRY,BR008,,True
TX00000446,ACC000011,2025-03-24,18:24,Maaş Yatışı,14391.14,TRY,BR002,,False
TX00000447,ACC000011,2025-03-26,06:15,Döviz İşlemi,337.29,TRY,BR014,,False
TX00000448,ACC000011,2025-04-07,12:16,Havale/EFT,-3554.7,TRY,BR017,,False
TX00000449,ACC000011,2025-04-11,20:11,Maaş Yatışı,12090.34,TRY,BR018,,False
TX00000450,ACC000011,2025-04-19,21:04,Maaş Yatışı,19316.8,TRY,BR005,,False
TX00000451,ACC000011,2025-05-18,23:43,Yatırım İşlemi,3435.37,TRY,BR012,,False
TX00000452,ACC000011,2025-05-24,09:26,Fatura Ödemesi,-821.44,TRY,BR009,,False
TX00000453,ACC000011,2025-05-30,11:15,ATM Para Çekme,-168.7,TRY,BR018,,False
TX00000454,ACC000011,2025-07-02,02:40,ATM Para Çekme,-3658.89,TRY,BR007,,False
TX00000455,ACC000011,2025-07-07,23:04,Yatırım İşlemi,-7931.18,TRY,BR003,,False
TX00000456,ACC000011,2025-07-20,00:51,Market/Alışveriş,-1227.72,TRY,BR001,Diğer,False
TX00000457,ACC000011,2025-08-06,19:50,ATM Para Çekme,-843.82,TRY,BR012,,False
TX00000458,ACC000011,2025-08-08,03:55,Maaş Yatışı,26292.96,TRY,BR017,,False
TX00000459,ACC000011,2025-08-16,13:12,Market/Alışveriş,3852.32,TRY,BR006,E-ticaret,False
TX00000460,ACC000011,2025-08-20,10:26,Döviz İşlemi,-1332.85,TRY,BR003,,False
TX00000461,ACC000011,2025-09-06,04:27,Fatura Ödemesi,-1544.47,TRY,BR001,,False
TX00000462,ACC000011,2025-09-10,12:56,ATM Para Çekme,-3439.73,TRY,BR020,,False
TX00000463,ACC000011,2025-09-13,02:20,Market/Alışveriş,-8742.46,TRY,BR007,Akaryakıt,False
TX00000464,ACC000011,2025-09-18,05:27,Yatırım İşlemi,1095.49,TRY,BR019,,False
TX00000465,ACC000011,2025-09-29,17:00,ATM Para Çekme,-4678.03,TRY,BR017,,False
TX00000466,ACC000011,2025-10-16,18:37,Havale/EFT,-123.87,TRY,BR003,,False
TX00000467,ACC000011,2025-10-20,18:51,Döviz İşlemi,-531.89,TRY,BR006,,False
TX00000468,ACC000011,2025-12-02,12:40,Havale/EFT,3710.5,TRY,BR004,,False
TX00000469,ACC000011,2025-12-21,13:56,Maaş Yatışı,16637.52,TRY,BR004,,False
TX00000470,ACC000011,2025-12-26,17:43,Market/Alışveriş,-1357.88,TRY,BR005,Eğitim,False
TX00000471,ACC000011,2026-01-28,12:04,Yatırım İşlemi,-616.47,TRY,BR002,,False
TX00000472,ACC000011,2026-02-07,20:17,Fatura Ödemesi,-318.01,TRY,BR003,,False
TX00000473,ACC000011,2026-02-20,00:57,Fatura Ödemesi,-2174.1,TRY,BR016,,False
TX00000474,ACC000011,2026-02-24,13:42,Döviz İşlemi,-416.8,TRY,BR005,,False
TX00000475,ACC000011,2026-02-28,12:59,Döviz İşlemi,328.07,TRY,BR002,,False
TX00000476,ACC000011,2026-03-04,16:43,Maaş Yatışı,12086.2,TRY,BR018,,False
TX00000477,ACC000011,2026-03-09,10:22,Market/Alışveriş,-3640.58,TRY,BR006,Restoran,False
TX00000478,ACC000011,2026-03-12,06:54,Fatura Ödemesi,-1448.79,TRY,BR006,,False
TX00000479,ACC000011,2026-03-14,03:14,Market/Alışveriş,733.12,TRY,BR014,Restoran,True
TX00000480,ACC000011,2026-03-31,01:52,Yatırım İşlemi,2260.62,TRY,BR004,,False
TX00000481,ACC000011,2026-04-03,08:53,Döviz İşlemi,-3846.66,TRY,BR004,,False
TX00000482,ACC000011,2026-04-12,15:57,Market/Alışveriş,4382.99,TRY,BR019,Elektronik,False
TX00000483,ACC000011,2026-04-14,13:10,ATM Para Çekme,-1214.74,TRY,BR019,,False
TX00000484,ACC000011,2026-04-30,14:47,ATM Para Çekme,-1216.63,TRY,BR001,,False
TX00000485,ACC000011,2026-05-07,12:55,Döviz İşlemi,-3718.78,TRY,BR016,,False
TX00000486,ACC000011,2026-05-14,05:11,Market/Alışveriş,-6133.32,TRY,BR008,Sağlık,False
TX00000487,ACC000011,2026-05-20,14:59,Kredi Kartı Harcaması,548.89,TRY,BR004,Fatura/Kamu,False
TX00000488,ACC000011,2026-05-23,18:08,Market/Alışveriş,887.97,TRY,BR011,Diğer,False
TX00000489,ACC000011,2026-05-27,19:38,Maaş Yatışı,16616.47,TRY,BR018,,False
TX00000490,ACC000011,2026-05-30,01:54,Market/Alışveriş,-1983.21,TRY,BR011,Market,False
TX00000491,ACC000011,2026-06-15,14:40,Fatura Ödemesi,-1236.61,TRY,BR018,,False
TX00000492,ACC000011,2026-06-19,05:15,Döviz İşlemi,360.21,TRY,BR018,,False
TX00000493,ACC000011,2026-06-25,02:39,Döviz İşlemi,-8099.15,TRY,BR003,,False
TX00000494,ACC000011,2026-07-12,00:25,Kredi Kartı Harcaması,3426.49,TRY,BR006,Restoran,False
TX00000495,ACC000011,2026-07-23,17:11,Fatura Ödemesi,-931.2,TRY,BR011,,False
TX00000496,ACC000011,2026-08-15,02:43,Yatırım İşlemi,4355.98,TRY,BR011,,False
TX00000497,ACC000012,2025-07-30,07:21,ATM Para Çekme,-5056.06,USD,BR017,,False
TX00000498,ACC000012,2025-08-02,12:23,Fatura Ödemesi,-487.11,USD,BR012,,False
TX00000499,ACC000012,2025-08-03,12:54,Döviz İşlemi,-709.16,USD,BR018,,False
TX00000500,ACC000012,2025-08-10,03:56,Maaş Yatışı,22006.66,USD,BR017,,False
TX00000501,ACC000012,2025-08-12,19:30,Fatura Ödemesi,-125.41,USD,BR006,,False
TX00000502,ACC000012,2025-08-13,08:50,Kredi Kartı Harcaması,2283.13,USD,BR002,Akaryakıt,False
TX00000503,ACC000012,2025-08-15,09:29,Maaş Yatışı,26059.1,USD,BR004,,False
TX00000504,ACC000012,2025-08-18,06:52,Market/Alışveriş,-5833.67,USD,BR014,Seyahat,False
TX00000505,ACC000012,2025-08-21,10:02,Yatırım İşlemi,-5231.65,USD,BR001,,False
TX00000506,ACC000012,2025-08-27,11:11,Fatura Ödemesi,-737.28,USD,BR015,,False
TX00000507,ACC000012,2025-09-06,16:33,Kredi Kartı Harcaması,1189.76,USD,BR018,Sağlık,False
TX00000508,ACC000012,2025-09-22,23:57,Kredi Kartı Harcaması,631.52,USD,BR009,Elektronik,False
TX00000509,ACC000012,2025-10-04,13:21,Fatura Ödemesi,-1206.83,USD,BR001,,False
TX00000510,ACC000012,2025-10-05,01:09,Havale/EFT,-430.98,USD,BR010,,False
TX00000511,ACC000012,2025-10-11,10:04,Fatura Ödemesi,-1045.87,USD,BR007,,False
TX00000512,ACC000012,2025-10-12,16:13,Kredi Kartı Harcaması,4516.7,USD,BR014,Elektronik,False
TX00000513,ACC000012,2025-10-22,20:50,ATM Para Çekme,-571.72,USD,BR015,,False
TX00000514,ACC000012,2025-10-27,09:13,Market/Alışveriş,11340.49,USD,BR003,Elektronik,False
TX00000515,ACC000012,2025-10-28,03:47,Market/Alışveriş,3133.22,USD,BR005,Restoran,False
TX00000516,ACC000012,2025-10-30,20:00,Market/Alışveriş,2110.37,USD,BR010,Diğer,False
TX00000517,ACC000012,2025-10-31,02:33,Yatırım İşlemi,2783.15,USD,BR008,,False
TX00000518,ACC000012,2025-11-03,17:10,Döviz İşlemi,-2693.58,USD,BR016,,False
TX00000519,ACC000012,2025-11-07,15:29,Market/Alışveriş,1141.16,USD,BR011,Fatura/Kamu,False
TX00000520,ACC000012,2025-11-26,20:30,Döviz İşlemi,8.76,USD,BR006,,False
TX00000521,ACC000012,2025-11-27,22:46,ATM Para Çekme,-3973.14,USD,BR007,,False
TX00000522,ACC000012,2025-12-04,03:46,ATM Para Çekme,-1867.81,USD,BR014,,False
TX00000523,ACC000012,2025-12-12,18:54,Kredi Kartı Harcaması,102.05,USD,BR018,Restoran,False
TX00000524,ACC000012,2025-12-16,07:10,Döviz İşlemi,5786.58,USD,BR013,,False
TX00000525,ACC000012,2025-12-26,18:28,Döviz İşlemi,2180.81,USD,BR001,,False
TX00000526,ACC000012,2025-12-27,10:15,Market/Alışveriş,839.5,USD,BR020,Seyahat,False
TX00000527,ACC000012,2025-12-31,16:15,Fatura Ödemesi,-962.09,USD,BR005,,False
TX00000528,ACC000012,2026-01-01,23:50,Fatura Ödemesi,-712.72,USD,BR002,,False
TX00000529,ACC000012,2026-01-03,19:51,Fatura Ödemesi,-240.99,USD,BR015,,False
TX00000530,ACC000012,2026-01-08,07:40,Kredi Kartı Harcaması,1322.7,USD,BR018,Eğitim,False
TX00000531,ACC000012,2026-01-14,12:41,Fatura Ödemesi,-2142.24,USD,BR003,,False
TX00000532,ACC000012,2026-01-18,06:55,Fatura Ödemesi,-970.73,USD,BR019,,False
TX00000533,ACC000012,2026-01-21,23:37,Market/Alışveriş,2638.07,USD,BR012,Market,False
TX00000534,ACC000012,2026-01-22,23:32,ATM Para Çekme,-347.82,USD,BR007,,False
TX00000535,ACC000012,2026-01-23,15:05,ATM Para Çekme,-1639.38,USD,BR007,,False
TX00000536,ACC000012,2026-01-27,04:07,Fatura Ödemesi,-1508.53,USD,BR007,,False
TX00000537,ACC000012,2026-01-28,04:03,Döviz İşlemi,-4260.91,USD,BR004,,False
TX00000538,ACC000012,2026-01-31,05:02,Fatura Ödemesi,-133.89,USD,BR004,,False
TX00000539,ACC000012,2026-02-02,16:48,Market/Alışveriş,4001.62,USD,BR015,Restoran,False
TX00000540,ACC000012,2026-02-03,13:24,Fatura Ödemesi,-268.21,USD,BR011,,False
TX00000541,ACC000012,2026-02-04,21:51,Havale/EFT,-1917.99,USD,BR010,,False
TX00000542,ACC000012,2026-02-06,00:50,Fatura Ödemesi,-146.1,USD,BR018,,False
TX00000543,ACC000012,2026-02-09,10:08,Kredi Kartı Harcaması,717.52,USD,BR005,Diğer,False
