account_id,customer_id,account_type,branch_id,open_date,currency,balance,interest_rate,loan_amount
ACC001142,CUS00697,Vadeli,BR017,2021-11-04,USD,6708.86,3.18,0.0
ACC001143,CUS00698,Kredi Kartı,BR007,2025-05-25,EUR,-2971.42,52.42,68742.77
ACC001144,CUS00699,Vadesiz,BR011,2024-11-22,TRY,4699.56,0.0,0.0
ACC001145,CUS00700,Bireysel Kredi,BR020,2022-05-30,TRY,6654.16,59.82,45035.47
ACC001146,CUS00701,Kredi Kartı,BR014,2026-07-03,TRY,19268.21,33.67,30137.8
ACC001147,CUS00701,KOBİ Kredi,BR002,2026-04-21,TRY,14902.72,62.2,7145.99
ACC001148,CUS00702,Vadeli,BR020,2026-06-01,TRY,5933.16,2.94,0.0
ACC001149,CUS00702,Bireysel Kredi,BR011,2026-04-30,USD,37495.91,43.16,25399.13
ACC001150,CUS00703,Vadesiz,BR012,2024-09-29,TRY,25460.08,0.0,0.0
ACC001151,CUS00704,KOBİ Kredi,BR004,2023-04-24,TRY,-328.45,45.41,71080.77
ACC001152,CUS00705,Kredi Kartı,BR001,2026-03-09,TRY,-3707.75,39.94,35525.52
ACC001153,CUS00705,Vadesiz,BR008,2023-08-05,USD,2143.68,0.0,0.0
ACC001154,CUS00706,Kredi Kartı,BR006,2025-06-12,TRY,20404.97,36.16,80730.29
ACC001155,CUS00706,Vadeli,BR009,2026-07-06,USD,1591.81,1.56,0.0
ACC001156,CUS00707,Bireysel Kredi,BR011,2025-01-16,EUR,-10021.63,40.68,34133.8
ACC001157,CUS00707,Vadesiz,BR008,2026-05-11,TRY,2444.12,0.0,0.0
ACC001158,CUS00708,Vadeli,BR017,2025-09-22,EUR,17958.88,4.49,0.0
ACC001159,CUS00709,Vadesiz,BR005,2023-03-19,TRY,22177.63,0.0,0.0
ACC001160,CUS00709,KOBİ Kredi,BR007,2023-07-06,TRY,-1185.46,54.3,67702.25
ACC001161,CUS00709,Bireysel Kredi,BR011,2023-07-29,TRY,-16936.42,64.19,82084.87
ACC001162,CUS00710,Vadesiz,BR020,2024-01-25,TRY,7524.1,0.0,0.0
ACC001163,CUS00711,Kredi Kartı,BR008,2023-08-13,TRY,21372.37,57.85,15423.76
ACC001164,CUS00711,Vadeli,BR005,2023-10-22,USD,14780.51,4.41,0.0
ACC001165,CUS00711,Bireysel Kredi,BR016,2023-07-31,TRY,337.19,32.85,148432.09
ACC001166,CUS00712,KOBİ Kredi,BR003,2022-11-02,TRY,20171.2,43.58,47615.78
ACC001167,CUS00713,KOBİ Kredi,BR017,2026-01-04,TRY,9387.64,41.26,29931.09
ACC001168,CUS00713,Kredi Kartı,BR012,2025-01-30,TRY,19970.76,46.92,63555.73
ACC001169,CUS00713,Vadeli,BR016,2023-12-20,TRY,16971.46,3.24,0.0
ACC001170,CUS00714,KOBİ Kredi,BR007,2026-07-03,TRY,10210.08,37.11,18833.67
ACC001171,CUS00714,Vadesiz,BR008,2026-07-01,TRY,5648.54,0.0,0.0
ACC001172,CUS00715,Bireysel Kredi,BR019,2022-11-08,TRY,41479.54,59.49,80103.15
ACC001173,CUS00716,Vadesiz,BR005,2024-08-17,TRY,19026.0,0.0,0.0
ACC001174,CUS00717,KOBİ Kredi,BR012,2025-11-14,TRY,41245.93,31.44,37755.84
ACC001175,CUS00718,Kredi Kartı,BR015,2026-06-17,TRY,35119.51,44.31,61676.1
ACC001176,CUS00718,Bireysel Kredi,BR016,2026-04-12,TRY,35879.88,43.38,15990.99
ACC001177,CUS00719,Vadeli,BR009,2026-05-08,TRY,16227.22,2.58,0.0
ACC001178,CUS00720,KOBİ Kredi,BR017,2023-03-09,TRY,12408.85,32.74,3249.07
ACC001179,CUS00721,Vadeli,BR004,2026-06-23,TRY,30955.96,2.58,0.0
ACC001180,CUS00722,Kredi Kartı,BR011,2026-07-11,TRY,-36773.05,56.08,32114.67
ACC001181,CUS00722,Vadeli,BR009,2026-05-11,TRY,14488.92,3.31,0.0
ACC001182,CUS00723,KOBİ Kredi,BR009,2021-02-07,TRY,-16489.65,40.48,81333.09
ACC001183,CUS00724,Bireysel Kredi,BR019,2026-07-02,TRY,9981.44,30.42,68402.47
ACC001184,CUS00724,KOBİ Kredi,BR017,2026-04-07,EUR,12541.38,63.3,59982.97
ACC001185,CUS00725,Vadeli,BR007,2025-12-20,TRY,19883.97,3.05,0.0
ACC001186,CUS00725,KOBİ Kredi,BR018,2025-04-26,TRY,30996.45,55.29,5206.23
ACC001187,CUS00725,Kredi Kartı,BR015,2025-09-11,TRY,7835.95,33.01,59188.28
ACC001188,CUS00726,Bireysel Kredi,BR007,2026-02-06,TRY,54674.71,59.85,90876.59
ACC001189,CUS00726,KOBİ Kredi,BR001,2023-07-21,TRY,22758.3,50.21,97432.12
ACC001190,CUS00727,Vadesiz,BR016,2025-02-25,USD,16543.13,0.0,0.0
ACC001191,CUS00728,Kredi Kartı,BR014,2023-11-10,TRY,2477.61,56.34,66895.03
ACC001192,CUS00728,Vadeli,BR018,2026-05-01,TRY,29761.87,3.26,0.0
ACC001193,CUS00729,Vadesiz,BR005,2026-04-18,EUR,43005.51,0.0,0.0
ACC001194,CUS00729,Vadeli,BR011,2025-10-20,TRY,8195.28,3.9,0.0
ACC001195,CUS00730,KOBİ Kredi,BR007,2024-12-20,EUR,4654.99,32.23,75565.4
ACC001196,CUS00730,Bireysel Kredi,BR013,2024-03-22,TRY,25176.97,33.8,52992.05
ACC001197,CUS00730,Vadeli,BR019,2026-06-20,EUR,31473.34,3.42,0.0
ACC001198,CUS00731,Vadeli,BR004,2024-10-27,TRY,24115.3,2.03,0.0
ACC001199,CUS00732,KOBİ Kredi,BR001,2024-07-05,TRY,27219.94,32.43,28484.45
ACC001200,CUS00732,Bireysel Kredi,BR013,2024-03-12,TRY,32842.44,38.16,13781.85
ACC001201,CUS00733,Vadesiz,BR002,2026-03-01,TRY,16508.28,0.0,0.0
ACC001202,CUS00733,Bireysel Kredi,BR001,2026-05-26,TRY,16956.08,60.09,8480.92
ACC001203,CUS00734,Vadeli,BR004,2024-06-22,TRY,18167.36,2.76,0.0
ACC001204,CUS00735,Bireysel Kredi,BR005,2025-05-29,USD,9707.3,40.84,55776.15
ACC001205,CUS00735,Vadeli,BR016,2024-09-30,TRY,5687.26,3.23,0.0
ACC001206,CUS00736,Vadeli,BR017,2025-02-27,TRY,24282.8,2.88,0.0
ACC001207,CUS00737,Vadeli,BR015,2026-07-06,TRY,39243.29,2.7,0.0
ACC001208,CUS00738,KOBİ Kredi,BR019,2023-03-18,USD,4406.42,46.11,17750.56
ACC001209,CUS00738,Kredi Kartı,BR019,2025-08-11,TRY,3460.71,33.19,35132.5
ACC001210,CUS00739,Bireysel Kredi,BR010,2021-11-30,TRY,24394.9,58.82,68160.61
ACC001211,CUS00739,Kredi Kartı,BR006,2025-04-20,TRY,22165.89,36.29,66705.43
ACC001212,CUS00740,Bireysel Kredi,BR013,2026-01-28,USD,16397.45,36.42,25398.63
ACC001213,CUS00740,KOBİ Kredi,BR019,2025-10-08,TRY,6297.08,54.45,36184.14
ACC001214,CUS00741,Vadeli,BR009,2026-04-12,USD,5953.23,3.11,0.0
ACC001215,CUS00742,Vadesiz,BR016,2025-01-01,TRY,17264.27,0.0,0.0
ACC001216,CUS00742,Vadeli,BR018,2025-01-04,TRY,6044.08,2.61,0.0
ACC001217,CUS00743,KOBİ Kredi,BR014,2023-11-08,TRY,10727.89,38.85,86848.22
ACC001218,CUS00743,Kredi Kartı,BR017,2025-04-15,TRY,44429.13,30.94,90584.93
ACC001219,CUS00744,Bireysel Kredi,BR011,2026-02-21,TRY,16653.6,59.95,26293.68
ACC001220,CUS00744,KOBİ Kredi,BR013,2025-08-19,TRY,26933.17,38.77,19258.79
ACC001221,CUS00745,Vadeli,BR015,2023-10-14,TRY,22565.34,1.7,0.0
ACC001222,CUS00745,Kredi Kartı,BR018,2024-02-03,TRY,9069.18,54.98,34994.46
ACC001223,CUS00746,Bireysel Kredi,BR009,2025-12-15,USD,33081.59,35.97,6196.1
ACC001224,CUS00747,Vadesiz,BR006,2023-02-24,TRY,8064.2,0.0,0.0
ACC001225,CUS00748,Bireysel Kredi,BR003,2024-02-28,TRY,24209.5,30.39,63513.6
ACC001226,CUS00748,Vadeli,BR009,2025-09-12,TRY,18038.83,2.57,0.0
ACC001227,CUS00749,Vadesiz,BR018,2024-12-06,TRY,11086.41,0.0,0.0
ACC001228,CUS00750,KOBİ Kredi,BR013,2024-03-08,TRY,-18770.35,45.54,17616.08
ACC001229,CUS00750,Vadesiz,BR020,2024-06-17,TRY,16419.07,0.0,0.0
ACC001230,CUS00751,Vadeli,BR012,2025-03-28,USD,10425.54,2.1,0.0
ACC001231,CUS00751,KOBİ Kredi,BR001,2026-06-11,TRY,59382.16,64.63,8335.03
ACC001232,CUS00752,Vadeli,BR003,2026-01-28,TRY,10966.19,4.15,0.0
ACC001233,CUS00753,Vadeli,BR002,2024-10-13,TRY,18340.49,1.82,0.0
ACC001234,CUS00753,KOBİ Kredi,BR011,2024-01-04,TRY,8569.07,51.94,19943.43
ACC001235,CUS00754,KOBİ Kredi,BR014,2026-07-19,TRY,17596.39,37.48,75979.38
ACC001236,CUS00754,Bireysel Kredi,BR012,2025-11-29,TRY,10508.45,30.52,19826.59
ACC001237,CUS00755,Vadesiz,BR007,2023-07-09,TRY,9214.49,0.0,0.0
ACC001238,CUS00755,Bireysel Kredi,BR003,2024-05-28,TRY,43984.35,39.75,42579.49
ACC001239,CUS00756,Vadesiz,BR007,2026-06-07,TRY,14439.02,0.0,0.0
ACC001240,CUS00756,KOBİ Kredi,BR020,2026-06-05,TRY,12566.24,64.67,36354.02
ACC001241,CUS00757,KOBİ Kredi,BR009,2026-01-01,EUR,32083.29,51.0,46235.22
ACC001242,CUS00757,Vadeli,BR013,2025-09-29,TRY,41374.51,4.42,0.0
ACC001243,CUS00758,Kredi Kartı,BR011,2024-12-09,EUR,11045.84,53.32,103018.64
ACC001244,CUS00758,Vadeli,BR003,2023-10-15,TRY,3561.11,3.33,0.0
ACC001245,CUS00759,Bireysel Kredi,BR017,2025-01-15,TRY,19917.98,64.59,41990.83
ACC001246,CUS00759,Vadeli,BR008,2023-03-03,TRY,33168.48,3.78,0.0
ACC001247,CUS00760,Vadeli,BR014,2026-04-06,TRY,10336.58,3.36,0.0
ACC001248,CUS00761,Kredi Kartı,BR016,2024-12-20,TRY,63152.47,35.31,9864.96
ACC001249,CUS00762,Vadesiz,BR008,2022-01-08,USD,7103.52,0.0,0.0
ACC001250,CUS00763,Bireysel Kredi,BR005,2025-12-04,TRY,8736.57,52.53,12891.99
ACC001251,CUS00763,Kredi Kartı,BR002,2024-01-04,TRY,17866.26,64.21,33668.28
ACC001252,CUS00764,Kredi Kartı,BR008,2024-06-02,USD,40238.07,41.59,14144.76
ACC001253,CUS00764,Vadesiz,BR008,2025-10-11,TRY,53305.92,0.0,0.0
ACC001254,CUS00765,Vadeli,BR008,2024-06-19,TRY,38765.39,2.64,0.0
ACC001255,CUS00766,Bireysel Kredi,BR001,2026-07-11,TRY,9611.88,47.21,67322.81
ACC001256,CUS00767,Vadesiz,BR005,2025-05-31,TRY,8250.17,0.0,0.0
ACC001257,CUS00767,Vadeli,BR019,2025-01-08,TRY,21094.3,3.89,0.0
ACC001258,CUS00767,KOBİ Kredi,BR007,2024-11-30,TRY,3666.04,32.74,64191.62
ACC001259,CUS00768,Kredi Kartı,BR007,2025-07-09,TRY,11846.01,36.18,10241.22
ACC001260,CUS00768,Vadeli,BR008,2026-03-17,TRY,12731.23,3.23,0.0
ACC001261,CUS00769,Vadeli,BR003,2026-04-28,EUR,13259.9,2.58,0.0
ACC001262,CUS00769,Kredi Kartı,BR013,2022-12-09,TRY,20548.39,45.45,127415.5
ACC001263,CUS00769,KOBİ Kredi,BR017,2023-08-25,TRY,11902.09,45.17,36680.75
ACC001264,CUS00770,Bireysel Kredi,BR001,2025-01-08,TRY,3341.86,44.96,54673.11
ACC001265,CUS00771,Kredi Kartı,BR020,2025-07-22,TRY,15423.48,49.35,15711.0
ACC001266,CUS00772,Bireysel Kredi,BR015,2023-04-29,TRY,19596.44,39.91,18648.58
ACC001267,CUS00773,Bireysel Kredi,BR011,2025-11-12,TRY,78650.91,46.42,32074.13
ACC001268,CUS00773,Vadesiz,BR005,2025-05-20,USD,4590.98,0.0,0.0
ACC001269,CUS00774,KOBİ Kredi,BR012,2026-05-09,TRY,28200.77,62.4,13168.74
ACC001270,CUS00775,Kredi Kartı,BR010,2024-03-11,TRY,38050.31,50.59,12824.67
ACC001271,CUS00775,Bireysel Kredi,BR014,2025-08-24,USD,32230.9,64.74,84666.65
ACC001272,CUS00775,Vadeli,BR004,2024-01-23,TRY,36885.18,3.2,0.0
ACC001273,CUS00776,Bireysel Kredi,BR009,2023-04-20,TRY,899.74,56.31,16358.09
ACC001274,CUS00777,Bireysel Kredi,BR012,2026-03-14,TRY,30645.3,52.78,10283.42
ACC001275,CUS00778,Vadeli,BR002,2026-06-30,USD,8941.89,2.58,0.0
ACC001276,CUS00778,KOBİ Kredi,BR001,2025-04-05,TRY,16193.78,52.59,50015.17
ACC001277,CUS00778,Bireysel Kredi,BR009,2023-01-18,TRY,37880.65,63.05,61090.65
ACC001278,CUS00779,Vadeli,BR020,2024-01-07,TRY,19326.72,3.49,0.0
ACC001279,CUS00780,Vadesiz,BR003,2023-11-19,TRY,31267.86,0.0,0.0
ACC001280,CUS00781,Bireysel Kredi,BR007,2026-04-04,USD,5839.23,35.8,10263.11
ACC001281,CUS00781,Vadesiz,BR014,2025-09-11,TRY,20229.42,0.0,0.0
ACC001282,CUS00781,Kredi Kartı,BR010,2025-08-02,TRY,15497.15,48.66,80727.56
ACC001283,CUS00782,KOBİ Kredi,BR014,2024-10-24,TRY,8198.3,62.35,59569.82
ACC001284,CUS00782,Kredi Kartı,BR003,2024-12-24,TRY,9232.54,50.04,44345.35
ACC001285,CUS00782,Bireysel Kredi,BR012,2025-12-04,USD,-3925.2,39.42,136071.96
ACC001286,CUS00783,Bireysel Kredi,BR010,2023-01-20,TRY,38610.94,35.89,42892.89
ACC001287,CUS00784,Vadesiz,BR003,2025-09-24,TRY,10703.41,0.0,0.0
ACC001288,CUS00785,Bireysel Kredi,BR010,2025-11-24,TRY,905.26,35.97,153786.01
ACC001289,CUS00786,Vadeli,BR007,2026-01-13,TRY,13696.69,3.01,0.0
ACC001290,CUS00787,KOBİ Kredi,BR007,2024-01-08,TRY,73885.07,32.06,56220.56
ACC001291,CUS00788,Vadeli,BR009,2026-01-13,EUR,5662.03,4.11,0.0
ACC001292,CUS00789,KOBİ Kredi,BR004,2025-03-24,USD,5156.82,35.81,54311.33
ACC001293,CUS00790,Bireysel Kredi,BR004,2026-01-01,TRY,5136.03,41.98,23987.23
ACC001294,CUS00791,Bireysel Kredi,BR004,2025-02-05,TRY,17526.24,39.31,56538.22
ACC001295,CUS00791,KOBİ Kredi,BR001,2022-05-04,TRY,19843.79,57.62,15523.73
ACC001296,CUS00792,Vadeli,BR017,2024-04-03,TRY,28293.26,2.63,0.0
ACC001297,CUS00793,Kredi Kartı,BR016,2023-07-19,TRY,13667.52,51.15,34506.88
ACC001298,CUS00793,Bireysel Kredi,BR011,2024-07-10,TRY,11700.84,61.16,26680.83
ACC001299,CUS00794,Vadeli,BR013,2026-04-04,TRY,16617.7,1.67,0.0
ACC001300,CUS00794,Kredi Kartı,BR012,2024-07-12,USD,-6812.29,58.22,69578.7
ACC001301,CUS00794,Bireysel Kredi,BR001,2026-02-19,TRY,-9504.54,54.44,84183.14
ACC001302,CUS00795,Vadeli,BR020,2025-02-21,TRY,27041.27,3.09,0.0
ACC001303,CUS00795,Vadesiz,BR008,2025-06-16,TRY,23370.32,0.0,0.0
ACC001304,CUS00796,Bireysel Kredi,BR007,2025-09-11,TRY,30182.03,52.33,42295.33
ACC001305,CUS00796,KOBİ Kredi,BR011,2022-08-08,TRY,17110.31,42.61,93771.65
ACC001306,CUS00797,Kredi Kartı,BR015,2024-11-14,TRY,22422.29,46.96,51803.03
ACC001307,CUS00798,Vadesiz,BR014,2024-11-09,EUR,66832.68,0.0,0.0
ACC001308,CUS00798,Kredi Kartı,BR016,2024-09-24,EUR,13000.85,60.0,4063.24
ACC001309,CUS00799,Bireysel Kredi,BR007,2026-06-30,TRY,14883.9,60.45,38075.09
ACC001310,CUS00799,Kredi Kartı,BR019,2025-10-20,TRY,22140.32,55.08,59410.43
ACC001311,CUS00799,KOBİ Kredi,BR002,2025-09-15,TRY,1106.7,57.89,60266.4
ACC001312,CUS00800,KOBİ Kredi,BR015,2026-01-16,TRY,16586.46,45.62,33748.84
ACC001313,CUS00801,KOBİ Kredi,BR008,2021-08-18,TRY,2287.37,35.97,106794.88
ACC001314,CUS00802,Vadesiz,BR001,2026-03-01,TRY,9453.63,0.0,0.0
ACC001315,CUS00802,KOBİ Kredi,BR011,2026-05-31,USD,30506.21,56.82,20732.77
ACC001316,CUS00802,Vadeli,BR008,2026-01-24,TRY,16766.15,3.5,0.0
ACC001317,CUS00803,Vadesiz,BR016,2025-06-08,TRY,10934.75,0.0,0.0
ACC001318,CUS00803,Vadeli,BR011,2026-02-24,USD,20922.33,4.3,0.0
ACC001319,CUS00803,Kredi Kartı,BR020,2024-01-30,TRY,13350.85,42.01,19898.61
ACC001320,CUS00804,Bireysel Kredi,BR008,2024-04-02,TRY,17272.56,40.18,39677.23
ACC001321,CUS00804,KOBİ Kredi,BR004,2026-04-07,TRY,21706.74,55.92,79144.92
ACC001322,CUS00804,Vadesiz,BR007,2024-12-22,TRY,5159.87,0.0,0.0
ACC001323,CUS00805,Kredi Kartı,BR005,2025-03-10,USD,35686.82,63.39,13908.61
ACC001324,CUS00806,Vadesiz,BR002,2025-04-16,TRY,20372.84,0.0,0.0
ACC001325,CUS00806,Kredi Kartı,BR007,2022-06-15,USD,29583.72,64.29,28301.34
ACC001326,CUS00807,Kredi Kartı,BR005,2021-12-06,TRY,7860.54,51.06,20683.59
ACC001327,CUS00808,Bireysel Kredi,BR001,2023-11-24,TRY,18755.27,46.12,67942.05
ACC001328,CUS00809,Kredi Kartı,BR008,2025-10-26,TRY,15303.89,45.95,3491.29
ACC001329,CUS00810,Vadeli,BR020,2025-11-28,TRY,8578.52,3.01,0.0
ACC001330,CUS00810,Vadesiz,BR004,2026-02-02,TRY,8331.73,0.0,0.0
ACC001331,CUS00811,KOBİ Kredi,BR007,2025-03-17,TRY,26472.13,54.64,61262.76
ACC001332,CUS00811,Bireysel Kredi,BR013,2025-02-05,TRY,20024.6,58.36,76561.73
ACC001333,CUS00812,Vadeli,BR008,2022-12-07,TRY,25729.33,1.66,0.0
ACC001334,CUS00813,Vadeli,BR013,2026-05-30,TRY,8998.3,3.95,0.0
ACC001335,CUS00813,Bireysel Kredi,BR006,2026-06-14,EUR,7237.78,49.18,39265.58
ACC001336,CUS00813,Kredi Kartı,BR011,2026-03-09,TRY,19990.21,46.57,26984.7
ACC001337,CUS00814,Bireysel Kredi,BR013,2026-03-24,TRY,129668.45,55.44,102784.77
ACC001338,CUS00815,Vadeli,BR018,2025-02-01,TRY,7988.08,1.89,0.0
ACC001339,CUS00816,KOBİ Kredi,BR010,2024-06-26,TRY,-5619.08,35.73,63505.79
ACC001340,CUS00816,Vadesiz,BR005,2026-05-22,TRY,20731.29,0.0,0.0
ACC001341,CUS00817,Vadeli,BR007,2025-02-10,TRY,18478.9,3.75,0.0
ACC001342,CUS00818,Vadesiz,BR019,2025-01-17,TRY,6667.15,0.0,0.0
ACC001343,CUS00818,Kredi Kartı,BR005,2024-09-27,TRY,20428.44,64.39,55600.69
ACC001344,CUS00819,Vadeli,BR004,2022-06-22,TRY,9410.27,2.92,0.0
ACC001345,CUS00819,Vadesiz,BR002,2022-08-13,TRY,19192.23,0.0,0.0
ACC001346,CUS00820,Kredi Kartı,BR005,2022-04-02,TRY,32670.6,44.14,36300.94
ACC001347,CUS00820,Bireysel Kredi,BR002,2023-02-13,TRY,5683.48,43.88,7489.61
ACC001348,CUS00821,KOBİ Kredi,BR006,2024-10-31,TRY,13696.76,43.14,17605.61
ACC001349,CUS00822,Vadesiz,BR013,2026-04-06,TRY,9350.82,0.0,0.0
ACC001350,CUS00822,Bireysel Kredi,BR015,2025-10-28,TRY,24364.14,34.2,55210.89
ACC001351,CUS00823,Bireysel Kredi,BR017,2021-08-09,TRY,11235.61,50.54,20571.6
ACC001352,CUS00824,Bireysel Kredi,BR004,2023-04-29,TRY,13418.54,36.34,101141.4
ACC001353,CUS00824,Kredi Kartı,BR016,2022-12-14,EUR,1349.77,54.6,29490.19
ACC001354,CUS00824,KOBİ Kredi,BR010,2024-11-28,TRY,4827.1,33.48,77523.24
ACC001355,CUS00825,KOBİ Kredi,BR006,2024-04-10,TRY,24123.06,54.53,44907.38
ACC001356,CUS00826,KOBİ Kredi,BR017,2022-03-31,TRY,6601.73,48.16,14671.96
ACC001357,CUS00827,Vadesiz,BR004,2024-11-18,TRY,17463.03,0.0,0.0
ACC001358,CUS00827,Vadeli,BR020,2025-10-02,TRY,12573.74,1.52,0.0
ACC001359,CUS00828,Kredi Kartı,BR004,2026-06-29,TRY,6958.54,50.13,40040.32
ACC001360,CUS00829,Vadesiz,BR002,2021-07-22,TRY,10942.6,0.0,0.0
ACC001361,CUS00829,Kredi Kartı,BR004,2021-04-27,TRY,38377.36,42.72,58806.05
ACC001362,CUS00830,Bireysel Kredi,BR008,2026-03-14,TRY,14686.82,63.12,48041.92
ACC001363,CUS00830,Vadesiz,BR017,2026-06-20,USD,17770.06,0.0,0.0
ACC001364,CUS00831,KOBİ Kredi,BR015,2025-12-01,TRY,-896.52,47.17,63639.72
ACC001365,CUS00832,Kredi Kartı,BR020,2024-12-29,TRY,14375.39,37.34,127385.66
ACC001366,CUS00833,Vadesiz,BR008,2021-07-22,TRY,27217.87,0.0,0.0
ACC001367,CUS00834,Vadeli,BR005,2023-06-16,TRY,9733.61,2.15,0.0
ACC001368,CUS00835,Vadeli,BR020,2025-10-02,TRY,18343.13,3.15,0.0
ACC001369,CUS00836,Vadeli,BR013,2022-12-11,TRY,23268.64,4.33,0.0
ACC001370,CUS00837,Vadeli,BR003,2026-04-23,TRY,26063.03,2.31,0.0
ACC001371,CUS00837,KOBİ Kredi,BR007,2026-06-21,TRY,14516.96,49.73,86100.27
ACC001372,CUS00838,KOBİ Kredi,BR014,2025-12-05,USD,12827.03,41.07,16483.94
ACC001373,CUS00838,Vadeli,BR014,2025-10-04,TRY,7643.19,4.39,0.0
ACC001374,CUS00839,Kredi Kartı,BR004,2024-12-09,TRY,13952.1,53.94,32867.37
ACC001375,CUS00840,Kredi Kartı,BR003,2025-08-04,TRY,53166.82,41.67,16858.31
ACC001376,CUS00841,Vadeli,BR009,2025-09-11,TRY,1309.9,2.63,0.0
ACC001377,CUS00842,Bireysel Kredi,BR006,2025-07-08,TRY,50681.9,60.64,45517.8
ACC001378,CUS00842,Vadesiz,BR019,2025-07-11,USD,4393.2,0.0,0.0
ACC001379,CUS00842,KOBİ Kredi,BR016,2026-05-15,TRY,36165.93,42.21,62684.85
ACC001380,CUS00843,Kredi Kartı,BR020,2022-08-12,TRY,-5212.84,31.68,234354.66
ACC001381,CUS00843,KOBİ Kredi,BR011,2021-05-27,EUR,-25339.56,43.63,38070.18
ACC001382,CUS00844,KOBİ Kredi,BR018,2026-06-28,TRY,28382.55,59.74,69103.12
ACC001383,CUS00845,Vadeli,BR009,2024-05-07,TRY,9418.16,3.04,0.0
ACC001384,CUS00846,Vadeli,BR005,2025-09-23,TRY,9177.32,3.71,0.0
ACC001385,CUS00847,Kredi Kartı,BR008,2026-04-20,TRY,32260.8,44.64,12587.69
ACC001386,CUS00848,Bireysel Kredi,BR012,2026-05-01,TRY,8095.96,47.58,37263.71
ACC001387,CUS00849,Bireysel Kredi,BR017,2025-04-13,EUR,58269.07,60.85,70109.02
ACC001388,CUS00850,Kredi Kartı,BR010,2025-08-29,TRY,18770.78,40.95,27235.95
ACC001389,CUS00850,Vadesiz,BR003,2024-07-09,TRY,47500.88,0.0,0.0
ACC001390,CUS00851,Vadeli,BR003,2026-07-17,TRY,12744.16,1.67,0.0
ACC001391,CUS00852,KOBİ Kredi,BR001,2024-11-19,EUR,8087.4,44.84,166836.86
ACC001392,CUS00852,Bireysel Kredi,BR017,2023-07-26,EUR,4151.02,34.77,98598.06
ACC001393,CUS00853,KOBİ Kredi,BR004,2026-07-03,TRY,17736.13,51.57,69992.79
ACC001394,CUS00854,Vadesiz,BR018,2025-10-30,TRY,19703.19,0.0,0.0
ACC001395,CUS00854,Bireysel Kredi,BR008,2026-04-09,EUR,31846.18,53.14,176564.23
ACC001396,CUS00854,Kredi Kartı,BR017,2026-04-12,TRY,82141.96,31.48,23200.58
ACC001397,CUS00855,Vadeli,BR017,2025-01-06,USD,19180.76,2.02,0.0
ACC001398,CUS00856,Vadeli,BR017,2026-02-11,TRY,2380.11,1.65,0.0
ACC001399,CUS00857,Vadeli,BR012,2025-07-25,EUR,23844.28,2.51,0.0
ACC001400,CUS00858,KOBİ Kredi,BR010,2025-09-08,TRY,41221.56,40.27,4172.35
ACC001401,CUS00858,Vadesiz,BR007,2026-03-07,TRY,13107.05,0.0,0.0
ACC001402,CUS00859,Bireysel Kredi,BR010,2025-08-24,USD,32169.17,63.57,54059.19
ACC001403,CUS00859,Vadeli,BR017,2025-03-13,USD,4302.13,1.61,0.0
ACC001404,CUS00860,KOBİ Kredi,BR016,2024-07-15,TRY,4892.7,30.21,37354.18
ACC001405,CUS00861,Kredi Kartı,BR012,2026-07-06,TRY,11491.43,42.24,31756.26
ACC001406,CUS00862,Bireysel Kredi,BR001,2026-06-17,TRY,604.31,47.22,52360.12
ACC001407,CUS00862,Kredi Kartı,BR003,2025-05-17,TRY,-12776.25,61.45,14024.05
ACC001408,CUS00863,Bireysel Kredi,BR001,2024-07-26,TRY,14176.77,52.98,64597.47
ACC001409,CUS00864,Bireysel Kredi,BR012,2024-04-26,TRY,18177.49,44.99,84905.16
ACC001410,CUS00865,Kredi Kartı,BR004,2025-02-17,EUR,5833.59,52.97,46209.38
ACC001411,CUS00866,Vadeli,BR012,2024-04-23,TRY,25849.29,1.52,0.0
ACC001412,CUS00867,Vadeli,BR010,2025-12-23,TRY,54636.69,2.68,0.0
ACC001413,CUS00867,Vadesiz,BR011,2025-08-26,USD,14225.42,0.0,0.0
ACC001414,CUS00867,Bireysel Kredi,BR006,2025-06-06,TRY,8297.73,63.19,22786.75
ACC001415,CUS00868,Kredi Kartı,BR016,2023-08-22,TRY,3248.26,57.99,124415.29
ACC001416,CUS00868,Vadesiz,BR005,2022-05-24,TRY,24786.06,0.0,0.0
ACC001417,CUS00868,Vadeli,BR013,2022-05-08,TRY,4779.51,4.27,0.0
ACC001418,CUS00869,Bireysel Kredi,BR004,2025-07-10,EUR,7783.83,57.74,43902.53
ACC001419,CUS00869,Vadeli,BR005,2022-03-26,TRY,27030.62,3.0,0.0
ACC001420,CUS00870,Vadeli,BR011,2025-04-28,TRY,19214.86,3.29,0.0
ACC001421,CUS00870,Vadesiz,BR001,2025-03-14,TRY,17908.84,0.0,0.0
ACC001422,CUS00871,Bireysel Kredi,BR003,2024-09-10,TRY,20974.69,38.67,15732.5
ACC001423,CUS00872,KOBİ Kredi,BR006,2025-10-25,TRY,18846.83,56.84,40392.3
ACC001424,CUS00873,Vadeli,BR016,2022-11-16,TRY,3453.26,3.93,0.0
ACC001425,CUS00873,Bireysel Kredi,BR017,2025-10-07,TRY,-40392.72,36.6,25390.73
ACC001426,CUS00873,Vadesiz,BR019,2024-12-07,TRY,10249.13,0.0,0.0
